timestamp,Stress,SnLeftClicked,SnMouseAct,SnKeyStrokes,SnChars,SnAppChange,SnTabfocusChange,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,CharactersRatio,ErrorKeyRatio,SnRightClicked,SnDoubleClicked,SnWheel,SnMouseDistance,SnKeyStrokes/s,SnChars/s,Balance
20120925T145600000,4.9,6.0,8.0,128.0,67.0,1.0,0.0,61.0,0.0,24.0,0.0,22.0,0.523438,0.269663,0.0,0.0,0.0,3406.127151,2.1333333333333333,1.1166666666666667,0.06201550387596899
20120925T145700000,4.9,13.0,15.0,76.0,46.0,7.0,1.0,30.0,0.0,6.0,0.0,9.0,0.605263,0.109091,0.0,2.0,0.0,7818.640897,1.2666666666666666,0.7666666666666667,0.19480519480519481
20120925T145800000,4.9,5.0,13.0,7.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5241.261775,0.11666666666666667,0.11666666666666667,1.625
20120925T145900000,4.9,10.0,14.0,42.0,27.0,5.0,1.0,15.0,0.0,5.0,0.0,4.0,0.642857,0.16129,0.0,0.0,4.0,7686.505371,0.7,0.45,0.32558139534883723
20120925T150000000,4.9,1.0,1.0,196.0,109.0,0.0,0.0,87.0,0.0,57.0,0.0,27.0,0.556122,0.419118,0.0,0.0,0.0,8340.053957,3.2666666666666666,1.8166666666666667,0.005076142131979695
20120925T150100000,4.9,7.0,11.0,78.0,41.0,7.0,0.0,37.0,0.0,20.0,0.0,9.0,0.525641,0.4,0.0,0.0,2.0,7916.400487,1.3,0.6833333333333333,0.13924050632911392
20120925T150200000,4.9,12.0,20.0,29.0,13.0,12.0,1.0,16.0,0.0,1.0,0.0,7.0,0.448276,0.05,1.0,0.0,7.0,15302.10272,0.48333333333333334,0.21666666666666667,0.6666666666666666
20120925T150300000,4.9,5.0,21.0,10.0,5.0,3.0,1.0,5.0,0.0,2.0,0.0,2.0,0.5,0.285714,0.0,0.0,16.0,13.575153,0.16666666666666666,0.08333333333333333,1.9090909090909092
20120925T150400000,4.9,3.0,8.0,62.0,38.0,3.0,0.0,24.0,0.0,7.0,0.0,13.0,0.612903,0.137255,0.0,0.0,5.0,5533.243929,1.0333333333333334,0.6333333333333333,0.12698412698412698
20120925T150500000,4.9,5.0,8.0,33.0,18.0,3.0,1.0,15.0,0.0,5.0,1.0,5.0,0.545455,0.217391,1.0,0.0,0.0,7696.809514,0.55,0.3,0.23529411764705882
20120925T150600000,4.9,7.0,9.0,111.0,67.0,1.0,0.0,44.0,0.0,23.0,0.0,18.0,0.603604,0.270588,0.0,0.0,0.0,6960.356069,1.85,1.1166666666666667,0.08035714285714286
20120925T150700000,4.9,1.0,1.0,84.0,56.0,1.0,0.0,28.0,0.0,6.0,0.0,16.0,0.666667,0.083333,0.0,0.0,0.0,8117.25323,1.4,0.9333333333333333,0.011764705882352941
20120925T152300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120925T152400000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120925T152500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120925T152600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120925T152700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120925T152800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120925T153300000,4.9,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.112955,0.0,0.0,3.0
20120925T153400000,4.9,5.0,7.0,17.0,15.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.882353,0.0625,0.0,0.0,2.0,3402.269783,0.2833333333333333,0.25,0.3888888888888889
20120925T153500000,4.9,8.0,10.0,102.0,49.0,0.0,0.0,53.0,29.0,5.0,0.0,14.0,0.480392,0.079365,0.0,0.0,0.0,20316.31134,1.7,0.8166666666666667,0.0970873786407767
20120925T153600000,4.9,1.0,1.0,170.0,127.0,0.0,0.0,43.0,0.0,8.0,0.0,29.0,0.747059,0.051282,0.0,0.0,0.0,3606.272314,2.8333333333333335,2.1166666666666667,0.005847953216374269
20120925T153700000,4.9,1.0,1.0,139.0,96.0,0.0,0.0,43.0,0.0,15.0,0.0,22.0,0.690647,0.127119,0.0,0.0,0.0,7214.908177,2.316666666666667,1.6,0.007142857142857143
20120925T153800000,4.9,3.0,4.0,131.0,85.0,2.0,1.0,46.0,0.0,23.0,0.0,20.0,0.648855,0.219048,1.0,0.0,0.0,1876.804744,2.183333333333333,1.4166666666666667,0.030303030303030304
20120925T153900000,4.9,2.0,2.0,85.0,65.0,0.0,0.0,20.0,0.0,7.0,0.0,12.0,0.764706,0.090909,0.0,0.0,0.0,1250.116524,1.4166666666666667,1.0833333333333333,0.023255813953488372
20120925T154000000,4.9,2.0,3.0,143.0,95.0,2.0,1.0,48.0,0.0,24.0,0.0,21.0,0.664336,0.206897,1.0,0.0,0.0,2127.224238,2.3833333333333333,1.5833333333333333,0.020833333333333332
20120925T154100000,4.9,6.0,9.0,107.0,72.0,1.0,4.0,35.0,0.0,18.0,0.0,13.0,0.672897,0.211765,0.0,0.0,1.0,37714.11476,1.7833333333333334,1.2,0.08333333333333333
20120925T154200000,4.9,10.0,20.0,4.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,3.0,11665.97636,0.06666666666666667,0.05,4.0
20120925T154300000,4.9,1.0,4.0,136.0,48.0,0.0,0.0,88.0,0.0,75.0,0.0,12.0,0.352941,1.25,0.0,0.0,1.0,2746.591845,2.2666666666666666,0.8,0.029197080291970802
20120925T154400000,4.9,14.0,23.0,64.0,44.0,1.0,0.0,20.0,0.0,8.0,0.0,8.0,0.6875,0.153846,0.0,0.0,1.0,1757.251203,1.0666666666666667,0.7333333333333333,0.35384615384615387
20120925T154500000,4.9,11.0,17.0,10.0,9.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,1.0,876.894148,0.16666666666666666,0.15,1.5454545454545454
20120925T154600000,4.9,1.0,7.0,145.0,90.0,1.0,0.0,55.0,0.0,22.0,0.0,25.0,0.62069,0.191304,0.0,0.0,2.0,39840.34476,2.4166666666666665,1.5,0.04794520547945205
20120925T154700000,4.9,2.0,8.0,128.0,92.0,0.0,0.0,36.0,0.0,10.0,1.0,19.0,0.71875,0.09009,0.0,0.0,6.0,6062.074093,2.1333333333333333,1.5333333333333334,0.06201550387596899
20120925T154800000,4.9,12.0,23.0,104.0,59.0,2.0,1.0,45.0,0.0,27.0,0.0,13.0,0.567308,0.375,1.0,0.0,5.0,16915.04343,1.7333333333333334,0.9833333333333333,0.21904761904761905
20120925T154900000,4.9,5.0,11.0,96.0,58.0,0.0,0.0,38.0,0.0,15.0,0.0,14.0,0.604167,0.208333,0.0,0.0,4.0,7637.091527,1.6,0.9666666666666667,0.1134020618556701
20120925T155000000,4.9,12.0,28.0,118.0,78.0,3.0,1.0,40.0,0.0,18.0,0.0,18.0,0.661017,0.1875,1.0,0.0,9.0,14975.62238,1.9666666666666666,1.3,0.23529411764705882
20120925T155100000,4.9,13.0,22.0,26.0,21.0,9.0,2.0,5.0,0.0,1.0,0.0,3.0,0.807692,0.041667,1.0,2.0,2.0,1728.099389,0.43333333333333335,0.35,0.8148148148148148
20120925T155200000,4.9,8.0,29.0,24.0,17.0,1.0,4.0,7.0,0.0,4.0,0.0,2.0,0.708333,0.210526,0.0,0.0,17.0,1904.832387,0.4,0.2833333333333333,1.16
20120925T155300000,4.9,2.0,28.0,27.0,21.0,0.0,2.0,6.0,0.0,1.0,0.0,3.0,0.777778,0.041667,0.0,0.0,22.0,13933.1238,0.45,0.35,1.0
20120925T155400000,4.9,13.0,31.0,29.0,25.0,8.0,4.0,4.0,0.0,0.0,0.0,3.0,0.862069,0.0,2.0,1.0,1.0,17612.45183,0.48333333333333334,0.4166666666666667,1.0333333333333334
20120925T155500000,4.9,23.0,36.0,3.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.666667,0.0,1.0,0.0,0.0,24147.29781,0.05,0.03333333333333333,9.0
20120925T155600000,4.9,18.0,28.0,25.0,15.0,7.0,1.0,10.0,0.0,2.0,2.0,3.0,0.6,0.111111,1.0,1.0,0.0,1947.047558,0.4166666666666667,0.25,1.0769230769230769
20120925T155700000,4.9,13.0,25.0,33.0,20.0,9.0,0.0,13.0,0.0,8.0,0.0,1.0,0.606061,0.380952,1.0,1.0,0.0,17608.98717,0.55,0.3333333333333333,0.7352941176470589
20120925T155800000,4.9,11.0,15.0,35.0,23.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.657143,0.0,0.0,0.0,0.0,10146.28377,0.5833333333333334,0.38333333333333336,0.4166666666666667
20120925T155900000,4.9,9.0,9.0,103.0,53.0,0.0,0.0,50.0,0.0,28.0,0.0,16.0,0.514563,0.405797,0.0,0.0,0.0,4741.429464,1.7166666666666666,0.8833333333333333,0.08653846153846154
20120926T092700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T092800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T092900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T093000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T093100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T093200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T093700000,7.0,2.0,19.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,13.0,11113.50043,0.03333333333333333,0.016666666666666666,6.333333333333333
20120926T093800000,7.0,2.0,4.0,10.0,8.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,2.0,20148.13191,0.16666666666666666,0.13333333333333333,0.36363636363636365
20120926T093900000,7.0,11.0,20.0,23.0,15.0,2.0,0.0,8.0,0.0,4.0,0.0,1.0,0.652174,0.25,0.0,1.0,4.0,6502.495164,0.38333333333333336,0.25,0.8333333333333334
20120926T094000000,7.0,4.0,8.0,28.0,20.0,2.0,3.0,8.0,0.0,1.0,0.0,0.0,0.714286,0.05,0.0,0.0,4.0,332.388186,0.4666666666666667,0.3333333333333333,0.27586206896551724
20120926T094100000,7.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4052.665847,0.0,0.0,6.0
20120926T094200000,7.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25795.96544,0.0,0.0,5.0
20120926T094300000,7.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4206.078422,0.0,0.0,8.0
20120926T094400000,7.0,3.0,3.0,57.0,29.0,12.0,2.0,28.0,0.0,2.0,0.0,8.0,0.508772,0.054054,0.0,0.0,0.0,14747.58143,0.95,0.48333333333333334,0.05172413793103448
20120926T094500000,7.0,0.0,5.0,42.0,29.0,3.0,0.0,13.0,0.0,6.0,0.0,4.0,0.690476,0.181818,0.0,0.0,5.0,36847.08271,0.7,0.48333333333333334,0.11627906976744186
20120926T094600000,7.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
20120926T094700000,7.0,1.0,2.0,49.0,34.0,5.0,4.0,15.0,0.0,6.0,0.0,2.0,0.693878,0.166667,0.0,0.0,1.0,15000.47781,0.8166666666666667,0.5666666666666667,0.04
20120926T094800000,7.0,2.0,2.0,96.0,58.0,14.0,4.0,38.0,9.0,0.0,0.0,9.0,0.604167,0.0,0.0,0.0,0.0,11582.56155,1.6,0.9666666666666667,0.020618556701030927
20120926T094900000,7.0,1.0,8.0,3.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4694.2751260000005,0.05,0.0,2.0
20120926T095000000,7.0,2.0,2.0,60.0,37.0,12.0,3.0,23.0,0.0,0.0,0.0,9.0,0.616667,0.0,0.0,0.0,0.0,114.38943,1.0,0.6166666666666667,0.03278688524590164
20120926T095100000,7.0,5.0,7.0,39.0,23.0,9.0,6.0,16.0,0.0,3.0,0.0,3.0,0.589744,0.115385,0.0,0.0,0.0,29067.75184,0.65,0.38333333333333336,0.175
20120926T095200000,7.0,2.0,3.0,90.0,52.0,6.0,1.0,38.0,1.0,11.0,0.0,11.0,0.577778,0.174603,0.0,0.0,1.0,17132.28857,1.5,0.8666666666666667,0.03296703296703297
20120926T095300000,7.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4781.691457,0.0,0.0,70.0
20120926T095400000,7.0,6.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52686.8659,0.0,0.0,11.0
20120926T095500000,7.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1606.585571,0.0,0.0,3.0
20120926T095600000,7.0,0.0,8.0,24.0,12.0,3.0,0.0,12.0,0.0,5.0,0.0,4.0,0.5,0.3125,0.0,0.0,8.0,4647.452642,0.4,0.2,0.32
20120926T095700000,7.0,5.0,10.0,102.0,71.0,12.0,6.0,31.0,0.0,6.0,0.0,14.0,0.696078,0.070588,0.0,0.0,1.0,4898.677596,1.7,1.1833333333333333,0.0970873786407767
20120926T095800000,7.0,5.0,8.0,90.0,58.0,5.0,7.0,32.0,0.0,10.0,0.0,11.0,0.644444,0.144928,0.0,0.0,1.0,3361.104329,1.5,0.9666666666666667,0.08791208791208792
20120926T095900000,7.0,5.0,8.0,81.0,56.0,4.0,5.0,25.0,1.0,2.0,0.0,12.0,0.691358,0.029412,0.0,0.0,1.0,3566.741874,1.35,0.9333333333333333,0.0975609756097561
20120926T100000000,7.0,10.0,19.0,27.0,20.0,6.0,6.0,7.0,0.0,0.0,0.0,1.0,0.740741,0.0,0.0,0.0,5.0,11516.60574,0.45,0.3333333333333333,0.6785714285714286
20120926T100100000,7.0,4.0,10.0,58.0,35.0,5.0,2.0,23.0,0.0,9.0,0.0,7.0,0.603448,0.214286,0.0,0.0,6.0,7692.394588,0.9666666666666667,0.5833333333333334,0.1694915254237288
20120926T100200000,7.0,9.0,17.0,72.0,39.0,8.0,1.0,33.0,10.0,5.0,0.0,5.0,0.541667,0.113636,0.0,0.0,4.0,12291.24658,1.2,0.65,0.2328767123287671
20120926T100300000,7.0,8.0,19.0,84.0,58.0,9.0,7.0,26.0,0.0,4.0,0.0,11.0,0.690476,0.057971,0.0,0.0,7.0,10081.68606,1.4,0.9666666666666667,0.2235294117647059
20120926T100400000,7.0,11.0,16.0,122.0,89.0,7.0,14.0,33.0,0.0,3.0,0.0,17.0,0.729508,0.028302,2.0,0.0,1.0,9109.892012,2.033333333333333,1.4833333333333334,0.13008130081300814
20120926T100500000,7.0,3.0,10.0,4.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,66730.68072,0.06666666666666667,0.0,2.0
20120926T100600000,7.0,0.0,1.0,50.0,18.0,3.0,1.0,32.0,9.0,3.0,0.0,9.0,0.36,0.111111,0.0,0.0,1.0,5951.974462,0.8333333333333334,0.3,0.0196078431372549
20120926T100700000,7.0,7.0,9.0,128.0,95.0,8.0,10.0,33.0,0.0,9.0,0.0,15.0,0.742188,0.081818,0.0,0.0,0.0,457.847398,2.1333333333333333,1.5833333333333333,0.06976744186046512
20120926T100800000,7.0,3.0,5.0,124.0,58.0,16.0,5.0,66.0,0.0,26.0,0.0,13.0,0.467742,0.366197,1.0,0.0,1.0,29808.50803,2.066666666666667,0.9666666666666667,0.04
20120926T100900000,7.0,4.0,25.0,26.0,20.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,0.769231,0.05,0.0,0.0,21.0,19302.98211,0.43333333333333335,0.3333333333333333,0.9259259259259259
20120926T101000000,7.0,10.0,19.0,63.0,34.0,11.0,7.0,29.0,0.0,2.0,0.0,9.0,0.539683,0.046512,0.0,0.0,7.0,1219.203866,1.05,0.5666666666666667,0.296875
20120926T101100000,7.0,4.0,7.0,144.0,105.0,13.0,6.0,39.0,0.0,10.0,0.0,16.0,0.729167,0.082645,1.0,0.0,0.0,28341.53048,2.4,1.75,0.04827586206896552
20120926T101200000,7.0,8.0,25.0,24.0,10.0,10.0,4.0,14.0,0.0,6.0,0.0,3.0,0.416667,0.461538,0.0,0.0,15.0,16469.15196,0.4,0.16666666666666666,1.0
20120926T101300000,7.0,6.0,8.0,124.0,87.0,8.0,4.0,37.0,0.0,7.0,0.0,15.0,0.701613,0.068627,0.0,0.0,0.0,5858.945521,2.066666666666667,1.45,0.064
20120926T101400000,7.0,5.0,9.0,102.0,46.0,11.0,1.0,56.0,0.0,14.0,0.0,13.0,0.45098,0.237288,0.0,0.0,0.0,7086.745383,1.7,0.7666666666666667,0.08737864077669903
20120926T101500000,7.0,14.0,27.0,115.0,74.0,13.0,12.0,41.0,4.0,17.0,0.0,8.0,0.643478,0.207317,2.0,1.0,0.0,15815.72341,1.9166666666666667,1.2333333333333334,0.23275862068965517
20120926T101600000,7.0,17.0,20.0,57.0,30.0,15.0,3.0,27.0,0.0,6.0,1.0,8.0,0.526316,0.157895,0.0,0.0,1.0,12021.82291,0.95,0.5,0.3448275862068966
20120926T103100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T103200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T103300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T103400000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12798.63274,0.0,0.0,1.0
20120926T103500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T103600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T103900000,5.2,7.0,15.0,28.0,18.0,5.0,4.0,10.0,0.0,3.0,0.0,4.0,0.642857,0.136364,0.0,3.0,5.0,8858.107095,0.4666666666666667,0.3,0.5172413793103449
20120926T104000000,5.2,2.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11514.45809,0.0,0.0,20.0
20120926T104100000,5.2,15.0,17.0,57.0,44.0,6.0,9.0,13.0,0.0,0.0,0.0,5.0,0.77193,0.0,0.0,1.0,1.0,6105.224398,0.95,0.7333333333333333,0.29310344827586204
20120926T104200000,5.2,11.0,22.0,19.0,0.0,10.0,0.0,19.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,13968.65126,0.31666666666666665,0.0,1.1
20120926T104300000,5.2,8.0,17.0,87.0,51.0,6.0,5.0,36.0,2.0,15.0,2.0,7.0,0.586207,0.258621,0.0,0.0,7.0,12188.94197,1.45,0.85,0.19318181818181818
20120926T104400000,5.2,0.0,0.0,92.0,65.0,9.0,12.0,27.0,0.0,5.0,0.0,9.0,0.706522,0.067568,0.0,0.0,0.0,0.0,1.5333333333333334,1.0833333333333333,0.0
20120926T104500000,5.2,7.0,28.0,81.0,62.0,6.0,18.0,19.0,1.0,0.0,0.0,3.0,0.765432,0.0,0.0,0.0,19.0,13235.99013,1.35,1.0333333333333334,0.34146341463414637
20120926T104600000,5.2,6.0,10.0,117.0,83.0,6.0,4.0,34.0,0.0,10.0,0.0,16.0,0.709402,0.10101,1.0,1.0,0.0,5012.031277,1.95,1.3833333333333333,0.0847457627118644
20120926T104700000,5.2,9.0,18.0,121.0,82.0,6.0,6.0,39.0,0.0,15.0,2.0,13.0,0.677686,0.157895,0.0,0.0,7.0,10419.27702,2.0166666666666666,1.3666666666666667,0.14754098360655737
20120926T104800000,5.2,19.0,28.0,86.0,47.0,12.0,9.0,39.0,1.0,24.0,0.0,10.0,0.546512,0.421053,1.0,0.0,0.0,16477.54158,1.4333333333333333,0.7833333333333333,0.3218390804597701
20120926T104900000,5.2,12.0,28.0,138.0,82.0,2.0,1.0,56.0,0.0,27.0,0.0,17.0,0.594203,0.272727,1.0,0.0,1.0,17652.01685,2.3,1.3666666666666667,0.2014388489208633
20120926T105000000,5.2,11.0,14.0,91.0,53.0,3.0,2.0,38.0,0.0,15.0,0.0,10.0,0.582418,0.238095,0.0,0.0,1.0,7605.011997,1.5166666666666666,0.8833333333333333,0.15217391304347827
20120926T105100000,5.2,17.0,41.0,45.0,15.0,16.0,9.0,30.0,0.0,0.0,10.0,4.0,0.333333,0.0,0.0,0.0,6.0,2652.23168,0.75,0.25,0.8913043478260869
20120926T105200000,5.2,15.0,33.0,107.0,72.0,6.0,2.0,35.0,1.0,10.0,0.0,13.0,0.672897,0.117647,0.0,0.0,4.0,16072.39175,1.7833333333333334,1.2,0.3055555555555556
20120926T105300000,5.2,8.0,24.0,81.0,62.0,1.0,4.0,19.0,0.0,4.0,2.0,10.0,0.765432,0.055556,0.0,0.0,6.0,13118.78796,1.35,1.0333333333333334,0.2926829268292683
20120926T105400000,5.2,12.0,32.0,53.0,26.0,2.0,2.0,27.0,0.0,18.0,0.0,5.0,0.490566,0.580645,0.0,0.0,12.0,17969.22138,0.8833333333333333,0.43333333333333335,0.5925925925925926
20120926T105500000,5.2,15.0,30.0,73.0,52.0,5.0,3.0,21.0,0.0,8.0,2.0,8.0,0.712329,0.133333,0.0,1.0,8.0,1781.495029,1.2166666666666666,0.8666666666666667,0.40540540540540543
20120926T105600000,5.2,15.0,23.0,83.0,19.0,3.0,0.0,64.0,2.0,42.0,8.0,5.0,0.228916,1.75,0.0,0.0,0.0,14446.20345,1.3833333333333333,0.31666666666666665,0.27380952380952384
20120926T105700000,5.2,25.0,57.0,51.0,12.0,10.0,3.0,39.0,1.0,19.0,11.0,3.0,0.235294,1.266667,0.0,0.0,22.0,3569.432169,0.85,0.2,1.0961538461538463
20120926T105800000,5.2,15.0,31.0,15.0,9.0,5.0,6.0,6.0,0.0,0.0,3.0,0.0,0.6,0.0,1.0,0.0,7.0,18168.66903,0.25,0.15,1.9375
20120926T105900000,5.2,12.0,21.0,2.0,0.0,3.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12904.92637,0.03333333333333333,0.0,7.0
20120926T110000000,5.2,24.0,30.0,59.0,22.0,4.0,1.0,37.0,2.0,16.0,4.0,6.0,0.372881,0.571429,0.0,1.0,1.0,10465.10986,0.9833333333333333,0.36666666666666664,0.5
20120926T110100000,5.2,2.0,6.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3845.636348,0.06666666666666667,0.0,1.2
20120926T110200000,5.2,12.0,17.0,123.0,63.0,9.0,9.0,60.0,0.0,18.0,1.0,11.0,0.512195,0.243243,0.0,0.0,5.0,12249.11342,2.05,1.05,0.13709677419354838
20120926T110300000,5.2,20.0,26.0,2.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12350.39322,0.03333333333333333,0.0,8.666666666666666
20120926T110400000,5.2,15.0,39.0,11.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2403.56703,0.18333333333333332,0.0,3.25
20120926T110500000,5.2,14.0,32.0,62.0,40.0,6.0,7.0,22.0,0.0,5.0,2.0,3.0,0.645161,0.116279,0.0,0.0,5.0,25164.34632,1.0333333333333334,0.6666666666666666,0.5079365079365079
20120926T111800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T111900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T112000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T112100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T112200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T112300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926T112600000,2.2,5.0,19.0,15.0,12.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,2.0,12.0,9564.610509,0.25,0.2,1.1875
20120926T112700000,2.2,13.0,18.0,77.0,58.0,3.0,5.0,19.0,0.0,3.0,0.0,4.0,0.753247,0.048387,0.0,0.0,5.0,9401.380735,1.2833333333333334,0.9666666666666667,0.23076923076923078
20120926T112800000,2.2,9.0,21.0,4.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6943.222804,0.06666666666666667,0.0,4.2
20120926T112900000,2.2,12.0,15.0,50.0,27.0,12.0,6.0,23.0,0.0,2.0,4.0,2.0,0.54,0.068966,0.0,0.0,0.0,7550.238852,0.8333333333333334,0.45,0.29411764705882354
20120926T113000000,2.2,12.0,20.0,16.0,0.0,13.0,3.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8412.792367,0.26666666666666666,0.0,1.1764705882352942
